Dataset,target_word,guess,similarity_score,iteration,word_embedding,vocabulary_words_file_name_path,vocabulary_words_count,execution_time
English,infant,infant,99.99999844166521,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,sack,ferry,4.284700324964163,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,sack,jason,12.524067926751881,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,sack,sack,99.99999972880194,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,alien,doodads,22.13069430976956,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,alien,lulus,11.103773335782929,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,alien,alien,99.99999817996972,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rack,chrysalides,16.778490890278086,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rack,intraventricular,5.717244333057536,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rack,rack,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,treat,chinked,5.934217583890378,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,treat,stochastic,-3.1996948036917994,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,treat,treat,99.99999913429161,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,talent,deus,4.070471522522345,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,talent,kestrels,6.80098421358335,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,talent,talent,99.99999996680806,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,ally,easement,4.673205820579884,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,ally,ophthalmic,-0.6489810714194411,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,ally,ally,99.99999978031576,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,measurement,smelt,4.7671258232559355,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,measurement,compilations,9.185323959843272,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,measurement,measurement,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,frame,foil,24.816758038212683,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,frame,nakedly,10.766774653114641,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,frame,frame,99.99999873990116,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,endure,smoulders,10.503819255141932,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,endure,karl,2.1887640111950213,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,endure,endure,99.99999906362599,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,improve,wool,3.135643986298897,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,improve,tandava,-7.9951486728475185,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,improve,improve,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,deal,preadolescents,1.9474676527104662,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,deal,scuffled,12.338457289179573,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,deal,deal,99.99999869244611,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,bring,whooshed,6.236564286666857,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,bring,bridges,4.396138440513209,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,bring,bring,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,sometime,surrealistic,1.4038577508313832,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,sometime,biomaterial,1.271336920079147,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,sometime,sometime,99.99999877896627,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,east,punctate,8.117855348357883,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,east,vintage,4.646183208755616,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,east,east,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lawn,hospitalities,14.193277704214502,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lawn,spongier,23.698990245524055,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,lawn,lawn,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rim,hatting,5.802313449086127,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rim,fundamentalists,11.257360121570837,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rim,rim,99.9999989653792,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,resume,estranged,4.18950791619287,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,resume,ossuaries,0.5364781087866866,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,resume,resume,99.99999865683998,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,device,leaders,1.466504826192161,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,device,memorization,8.732217635624352,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,device,device,99.99999958592679,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,supportive,rude,26.549168121590515,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,supportive,obscenity,-6.331796449140126,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,supportive,supportive,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,planner,gritstone,4.72469019022983,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,planner,crucify,-1.4857843822106975,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,planner,planner,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,laboratory,weakfish,-2.9646128476929157,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,laboratory,wallas,6.57801918151546,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,laboratory,laboratory,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,aircraft,dep,18.355358771144235,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,aircraft,mammas,2.424846540840697,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,aircraft,aircraft,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rear,grantees,4.168302460191042,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rear,crossovers,17.52003599445956,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,rear,rear,99.9999980176805,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,transmission,fleabane,9.197181598820514,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,transmission,sightsee,-1.766897431557779,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,transmission,transmission,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,ceiling,misiones,12.133166191522605,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,ceiling,stream,11.039559139298694,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,ceiling,ceiling,99.99999974517706,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,widespread,tarp,7.621258113358431,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,widespread,propagator,6.4129479591055745,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,widespread,widespread,99.9999981748254,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,wet,earwigs,29.28516529831192,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,wet,overbreed,17.85953109106776,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,wet,wet,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,hidden,trailblazers,-1.696529210018216,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,hidden,graveness,14.34180325685588,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,hidden,hidden,99.99999983486092,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,floor,knapsack,8.55234312013925,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,floor,attorney,-2.3563004289055556,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,floor,floor,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,suck,navels,12.279366604501496,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,suck,cluttering,29.571335845164647,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,suck,suck,99.9999999664555,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,friendship,failure,0.3040557882320605,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,friendship,unprimed,3.1555412732387267,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,friendship,friendship,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,unite,cairn,3.2379663038713646,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,unite,strikers,10.852936998814089,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,unite,unite,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,cycle,extinguish,-5.034254169174246,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,cycle,neuropsychiatric,2.8999164080645623,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,cycle,cycle,99.99999892696287,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,thick,charisms,5.431581961765087,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,thick,overcompensating,6.76979506260591,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
